Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
368,Entry long,2025-12-03 17:30,Normal,44.93,69354,3116075.22,106111.62,3.41,0,106111.62,3.41,-10403.1,-0.33,3212190.8,32121.91,4
369,Exit long,2025-12-10 20:30,Normal,49.11,67849,3222149.01,109915.38,3.41,0,109915.38,3.41,-68527.49,-2.13,3322106.2,33221.06,19
369,Entry long,2025-12-08 15:30,Normal,47.49,67849,3222149.01,109915.38,3.41,0,109915.38,3.41,-68527.49,-2.13,3322106.2,33221.06,19
370,Exit long,2025-12-16 15:30,Normal,39.39,78090,3332100.3,-256135.2,-7.69,0,1561.8,0.05,-256135.2,-7.69,3065971,30659.71,6
370,Entry long,2025-12-15 16:30,Normal,42.67,78090,3332100.3,-256135.2,-7.69,0,1561.8,0.05,-256135.2,-7.69,3065971,30659.71,6
371,Exit long,2025-12-18 15:30,Normal,39.98,85419,3075938.19,339113.44,11.02,0,339113.44,11.02,0,0.00,3405084.5,34050.85,1
371,Entry long,2025-12-17 21:30,Normal,36.01,85419,3075938.19,339113.44,11.02,0,339113.44,11.02,0,0.00,3405084.5,34050.85,1
372,Exit long,2025-12-22 15:30,Normal,44.45,82073,3415057.53,233087.31,6.83,0,233087.31,6.83,-25442.63,-0.75,3638171.8,36381.72,6
372,Entry long,2025-12-19 16:30,Normal,41.61,82073,3415057.53,233087.31,6.83,0,233087.31,6.83,-25442.63,-0.75,3638171.8,36381.72,6
373,Exit long,2026-01-02 15:30,Normal,45.14,84156,3648162.6,150639.23,4.13,0,150639.23,4.13,-111927.48,-3.07,3788811,37888.11,38
373,Entry long,2025-12-23 16:30,Normal,43.35,84156,3648162.6,150639.23,4.13,0,150639.23,4.13,-111927.48,-3.07,3788811,37888.11,38
374,Exit long,2026-01-06 15:30,Normal,52.56,74735,3798780.05,129291.55,3.40,0,129291.55,3.40,-163669.66,-4.31,3918102.5,39181.03,6
374,Entry long,2026-01-05 16:30,Normal,50.83,74735,3798780.05,129291.55,3.40,0,129291.55,3.40,-163669.66,-4.31,3918102.5,39181.03,6
375,Exit long,2026-01-13 15:30,Normal,55.71,73491,3928093.95,166089.66,4.23,0,166089.66,4.23,-80840.1,-2.06,4084192.2,40841.92,13
375,Entry long,2026-01-09 16:30,Normal,53.45,73491,3928093.95,166089.66,4.23,0,166089.66,4.23,-80840.1,-2.06,4084192.2,40841.92,13
376,Exit long,2026-01-15 15:30,Normal,60.96,73889,4094189.49,410083.94,10.02,0,410083.94,10.02,0,0.00,4494276,44942.76,1
376,Entry long,2026-01-14 21:30,Normal,55.41,73889,4094189.49,410083.94,10.02,0,410083.94,10.02,0,0.00,4494276,44942.76,1
377,Exit long,2026-01-21 16:30,Normal,62.99,73949,4504233.59,153813.92,3.41,0,153813.92,3.41,-272871.8,-6.06,4648090,46480.90,14
377,Entry long,2026-01-16 16:30,Normal,60.91,73949,4504233.59,153813.92,3.41,0,153813.92,3.41,-272871.8,-6.06,4648090,46480.90,14
378,Exit long,2026-01-27 16:30,Normal,65.89,73102,4658059.44,158631.34,3.41,0,158631.34,3.41,-301180.25,-6.47,4806721.5,48067.22,22
378,Entry long,2026-01-22 15:30,Normal,63.72,73102,4658059.44,158631.34,3.41,0,158631.34,3.41,-301180.25,-6.47,4806721.5,48067.22,22
379,Exit long,2026-01-29 15:30,Normal,71.69,69475,4816701.75,163961,3.40,0,163961,3.40,-53495.75,-1.11,4970682.5,49706.83,6
379,Entry long,2026-01-28 16:30,Normal,69.33,69475,4816701.75,163961,3.40,0,163961,3.40,-53495.75,-1.11,4970682.5,49706.83,6
380,Exit long,2026-02-03 15:30,Normal,60.68,75763,4980659.62,-383360.78,-7.70,0,141676.81,2.84,-383360.78,-7.70,4587321.5,45873.22,6
380,Entry long,2026-02-02 16:30,Normal,65.74,75763,4980659.62,-383360.78,-7.70,0,141676.81,2.84,-383360.78,-7.70,4587321.5,45873.22,6
381,Exit long,2026-02-04 20:30,Normal,53.77,88410,4597320,156485.7,3.40,0,156485.7,3.40,-3536.4,-0.08,4743807.5,47438.08,1
381,Entry long,2026-02-04 19:30,Normal,52,88410,4597320,156485.7,3.40,0,156485.7,3.40,-3536.4,-0.08,4743807.5,47438.08,1
382,Exit long,2026-02-06 15:30,Normal,56.4,87627,4753764.75,188398.05,3.96,0,188398.05,3.96,-169996.38,-3.58,4932205.5,49322.06,5
382,Entry long,2026-02-05 17:30,Normal,54.25,87627,4753764.75,188398.05,3.96,0,188398.05,3.96,-169996.38,-3.58,4932205.5,49322.06,5
383,Exit long,2026-02-10 18:30,Normal,65.05,78559,4942146.69,168116.27,3.40,0,168116.27,3.40,-117052.91,-2.37,5100321.5,51003.22,10
383,Entry long,2026-02-09 15:30,Normal,62.91,78559,4942146.69,168116.27,3.40,0,168116.27,3.40,-117052.91,-2.37,5100321.5,51003.22,10
384,Exit long,2026-02-12 15:30,Normal,70.16,75317,5110258.45,173982.27,3.40,0,173982.27,3.40,-90380.4,-1.77,5274304,52743.04,5
384,Entry long,2026-02-11 17:30,Normal,67.85,75317,5110258.45,173982.27,3.40,0,173982.27,3.40,-90380.4,-1.77,5274304,52743.04,5
385,Exit long,2026-02-17 15:30,Normal,60.17,81072,5284272.96,-406170.72,-7.69,0,68911.2,1.30,-406170.72,-7.69,4868133,48681.33,5
385,Entry long,2026-02-13 17:30,Normal,65.18,81072,5284272.96,-406170.72,-7.69,0,68911.2,1.30,-406170.72,-7.69,4868133,48681.33,5
386,Exit long,2026-02-25 15:30,Normal,70.88,71832,4878111.12,213341.05,4.37,0,213341.05,4.37,-355568.4,-7.29,5081474,50814.74,33
386,Entry long,2026-02-18 17:30,Normal,67.91,71832,4878111.12,213341.05,4.37,0,213341.05,4.37,-355568.4,-7.29,5081474,50814.74,33
387,Exit long,2026-03-03 15:30,Normal,55.12,81100,5091458,-621226,-12.20,0,3244,0.06,-621226,-12.20,4460248,44602.48,8
387,Entry long,2026-02-27 21:30,Normal,62.78,81100,5091458,-621226,-12.20,0,3244,0.06,-621226,-12.20,4460248,44602.48,8
388,Exit long,2026-03-05 18:30,Normal,52.21,79035,4470219.6,-343802.25,-7.69,0,89309.55,2.00,-343802.25,-7.69,4116446,41164.46,9
388,Entry long,2026-03-04 16:30,Normal,56.56,79035,4470219.6,-343802.25,-7.69,0,89309.55,2.00,-343802.25,-7.69,4116446,41164.46,9
389,Exit long,2026-03-09 17:30,Normal,50.28,84871,4126428.02,140885.86,3.41,0,140885.86,3.41,-37343.24,-0.90,4257332,42573.32,2
389,Entry long,2026-03-09 15:30,Normal,48.62,84871,4126428.02,140885.86,3.41,0,140885.86,3.41,-37343.24,-0.90,4257332,42573.32,2
390,Exit long,2026-03-10 16:30,Normal,57.04,77362,4267287.92,145440.56,3.41,0,145440.56,3.41,-2320.86,-0.05,4402772.5,44027.73,2
390,Entry long,2026-03-10 14:30,Normal,55.16,77362,4267287.92,145440.56,3.41,0,145440.56,3.41,-2320.86,-0.05,4402772.5,44027.73,2
391,Exit long,2026-03-12 14:30,Normal,52.79,77159,4412723.21,-339499.6,-7.69,0,34721.55,0.79,-339499.6,-7.69,4063272.8,40632.73,7
391,Entry long,2026-03-11 14:30,Normal,57.19,77159,4412723.21,-339499.6,-7.69,0,34721.55,0.79,-339499.6,-7.69,4063272.8,40632.73,7
392,Exit long,2026-03-16 14:30,Normal,54.29,77586,4073265,138878.94,3.41,0,138878.94,3.41,-190085.7,-4.67,4202151.5,42021.52,7
392,Entry long,2026-03-13 14:30,Normal,52.5,77586,4073265,138878.94,3.41,0,138878.94,3.41,-190085.7,-4.67,4202151.5,42021.52,7
393,Exit long,2026-03-19 14:30,Normal,49.54,76682,4212142.26,-413315.97,-9.81,0,118857.1,2.82,-413315.97,-9.81,3788835.8,37888.36,14
393,Entry long,2026-03-17 14:30,Normal,54.93,76682,4212142.26,-413315.97,-9.81,0,118857.1,2.82,-413315.97,-9.81,3788835.8,37888.36,14
394,Exit long,2026-03-23 14:30,Normal,54.63,74312,3798829.44,260835.12,6.87,0,260835.12,6.87,0,0.00,4049670.8,40496.71,1
394,Entry long,2026-03-20 20:30,Normal,51.12,74312,3798829.44,260835.12,6.87,0,260835.12,6.87,0,0.00,4049670.8,40496.71,1
395,Exit long,2026-03-25 14:30,Normal,57.5,73015,4059634,138728.5,3.42,0,138728.5,3.42,-139458.66,-3.44,4188399.2,41883.99,6
395,Entry long,2026-03-24 15:30,Normal,55.6,73015,4059634,138728.5,3.42,0,138728.5,3.42,-139458.66,-3.44,4188399.2,41883.99,6
396,Exit long,2026-03-30 15:30,Normal,48.19,90075,4198395.75,142318.5,3.39,0,142318.5,3.39,0,0.00,4330718,43307.18,1
396,Entry long,2026-03-27 20:30,Normal,46.61,90075,4198395.75,142318.5,3.39,0,142318.5,3.39,0,0.00,4330718,43307.18,1
397,Exit long,2026-03-31 18:30,Normal,45.42,98809,4340679.37,147225.4,3.39,0,147225.4,3.39,-65213.94,-1.50,4477943.5,44779.44,2
397,Entry long,2026-03-31 16:30,Normal,43.93,98809,4340679.37,147225.4,3.39,0,147225.4,3.39,-65213.94,-1.50,4477943.5,44779.44,2
398,Exit long,2026-04-06 15:30,Normal,54.54,85079,4487917.25,152291.4,3.39,0,152291.4,3.39,0,0.00,4630234.5,46302.35,1
398,Entry long,2026-04-02 21:30,Normal,52.75,85079,4487917.25,152291.4,3.39,0,152291.4,3.39,0,0.00,4630234.5,46302.35,1
399,Exit long,2026-04-07 21:30,Normal,56.6,84784,4640228.32,158546.08,3.42,0,158546.08,3.42,-114458.4,-2.47,4788780.5,47887.81,4
399,Entry long,2026-04-07 17:30,Normal,54.73,84784,4640228.32,158546.08,3.42,0,158546.08,3.42,-114458.4,-2.47,4788780.5,47887.81,4
400,Exit long,2026-04-30 15:30,Normal,122.81,41447,4798733.66,291372.4,6.07,0,291372.4,6.07,-101959.62,-2.12,5080153,50801.53,6
400,Entry long,2026-04-29 16:30,Normal,115.78,41447,4798733.66,291372.4,6.07,0,291372.4,6.07,-101959.62,-2.12,5080153,50801.53,6
401,Exit long,2026-05-13 18:30,Normal,185.26,28411,5090114.76,173307.1,3.40,0,173307.1,3.40,-7955.08,-0.16,5253460.5,52534.61,3
401,Entry long,2026-05-13 15:30,Normal,179.16,28411,5090114.76,173307.1,3.40,0,173307.1,3.40,-7955.08,-0.16,5253460.5,52534.61,3
402,Exit long,2026-05-19 15:30,Normal,140.01,34703,5263404.01,-404636.97,-7.69,0,138117.94,2.62,-404636.97,-7.69,4848823.5,48488.24,1
402,Entry long,2026-05-18 21:30,Normal,151.67,34703,5263404.01,-404636.97,-7.69,0,138117.94,2.62,-404636.97,-7.69,4848823.5,48488.24,1
403,Exit long,2026-05-21 15:30,Normal,176.27,28502,4858735.94,165311.6,3.40,0,165311.6,3.40,-121133.5,-2.49,5014135,50141.35,6
403,Entry long,2026-05-20 16:30,Normal,170.47,28502,4858735.94,165311.6,3.40,0,165311.6,3.40,-121133.5,-2.49,5014135,50141.35,6
404,Exit long,2026-05-27 15:30,Normal,242.72,22398,5024095.38,412347.2,8.21,0,412347.2,8.21,-37180.68,-0.74,5426482,54264.82,3
404,Entry long,2026-05-26 19:30,Normal,224.31,22398,5024095.38,412347.2,8.21,0,412347.2,8.21,-37180.68,-0.74,5426482,54264.82,3
405,Exit long,2026-06-09 15:30,Normal,227.06,25009,5436456.42,242087.12,4.45,0,242087.12,4.45,-211576.14,-3.89,5668569,56685.69,6
405,Entry long,2026-06-08 16:30,Normal,217.38,25009,5436456.42,242087.12,4.45,0,242087.12,4.45,-211576.14,-3.89,5668569,56685.69,6
406,Exit long,2026-06-10 16:30,Normal,192.1,27289,5678568.01,-436351.12,-7.68,0,133716.1,2.35,-436351.12,-7.68,5232218,52322.18,1
406,Entry long,2026-06-10 15:30,Normal,208.09,27289,5678568.01,-436351.12,-7.68,0,133716.1,2.35,-436351.12,-7.68,5232218,52322.18,1
407,Exit long,2026-06-11 19:30,Normal,206.8,26211,5242200,178234.8,3.40,0,178234.8,3.40,-172468.38,-3.29,5410453,54104.53,2
407,Entry long,2026-06-11 17:30,Normal,200,26211,5242200,178234.8,3.40,0,178234.8,3.40,-172468.38,-3.29,5410453,54104.53,2
408,Exit long,2026-06-12 16:30,Normal,237.82,23567,5420410,184293.94,3.40,0,184293.94,3.40,-152007.16,-2.80,5594747,55947.47,1
408,Entry long,2026-06-12 15:30,Normal,230,23567,5420410,184293.94,3.40,0,184293.94,3.40,-152007.16,-2.80,5594747,55947.47,1
409,Exit long,2026-06-16 16:30,Normal,247.96,20866,5604607.6,-430674.25,-7.68,0,131873.12,2.35,-430674.25,-7.68,5164072.5,51640.73,7
409,Entry long,2026-06-15 16:30,Normal,268.6,20866,5604607.6,-430674.25,-7.68,0,131873.12,2.35,-430674.25,-7.68,5164072.5,51640.73,7
410,Exit long,2026-06-22 15:30,Normal,299.32,18649,5173978.56,408040.12,7.89,0,408040.12,7.89,-98839.7,-1.91,5572112.5,55721.12,6
410,Entry long,2026-06-18 16:30,Normal,277.44,18649,5173978.56,408040.12,7.89,0,408040.12,7.89,-98839.7,-1.91,5572112.5,55721.12,6
411,Exit long,2026-06-25 15:30,Normal,268.05,24415,5582001.45,962439.3,17.24,0,962439.3,17.24,0,0.00,6534552,65345.52,1
411,Entry long,2026-06-24 21:30,Normal,228.63,24415,5582001.45,962439.3,17.24,0,962439.3,17.24,0,0.00,6534552,65345.52,1
412,Exit long,2026-06-29 15:30,Normal,207.12,29168,6544424.16,-503148,-7.69,0,53377.44,0.82,-503148,-7.69,6031404,60314.04,4
412,Entry long,2026-06-26 18:30,Normal,224.37,29168,6544424.16,-503148,-7.69,0,53377.44,0.82,-503148,-7.69,6031404,60314.04,4
413,Exit long,2026-06-30 20:30,Normal,269.38,23189,6041198.28,205454.55,3.40,0,205454.55,3.40,-29450.03,-0.49,6236858.5,62368.59,4
413,Entry long,2026-06-30 16:30,Normal,260.52,23189,6041198.28,205454.55,3.40,0,205454.55,3.40,-29450.03,-0.49,6236858.5,62368.59,4
414,Exit long,2026-07-06 15:30,Normal,197.21,34429,6246797.76,542945.3,8.69,0,542945.3,8.69,0,0.00,6779804,67798.04,1
414,Entry long,2026-07-02 21:30,Normal,181.44,34429,6246797.76,542945.3,8.69,0,542945.3,8.69,0,0.00,6779804,67798.04,1
415,Exit long,2026-07-08 15:30,Normal,172.75,40642,6789652.52,231252.98,3.41,0,231252.98,3.41,-463318.8,-6.82,7011057,70110.57,4
415,Entry long,2026-07-07 18:30,Normal,167.06,40642,6789652.52,231252.98,3.41,0,231252.98,3.41,-463318.8,-6.82,7011057,70110.57,4
416,Exit long,2026-07-10 15:30,Normal,182.29,35071,7020863.49,-627770.9,-8.94,0,84170.4,1.20,-627770.9,-8.94,6383286,63832.86,6
416,Entry long,2026-07-09 16:30,Normal,200.19,35071,7020863.49,-627770.9,-8.94,0,84170.4,1.20,-627770.9,-8.94,6383286,63832.86,6
417,Exit long,2026-07-15 15:30,Normal,168.86,34951,6393236.92,-491411.06,-7.69,0,43688.75,0.68,-491411.06,-7.69,5891875,58918.75,6
417,Entry long,2026-07-14 16:30,Normal,182.92,34951,6393236.92,-491411.06,-7.69,0,43688.75,0.68,-491411.06,-7.69,5891875,58918.75,6
418,Exit long,2026-07-17 20:30,Normal,132.41,41145,5901838.8,-453829.34,-7.69,0,10697.7,0.18,-453829.34,-7.69,5438045.5,54380.45,2
418,Entry long,2026-07-17 18:30,Normal,143.44,41145,5901838.8,-453829.34,-7.69,0,10697.7,0.18,-453829.34,-7.69,5438045.5,54380.45,2
419,Exit long,2026-07-21 15:30,Normal,156.01,38466,5447939.58,553141.06,10.15,0,553141.06,10.15,-229642.02,-4.22,5991186.5,59911.87,4
419,Entry long,2026-07-20 18:30,Normal,141.63,38466,5447939.58,553141.06,10.15,0,553141.06,10.15,-229642.02,-4.22,5991186.5,59911.87,4
420,Exit long,2026-07-27 20:30,Normal,127.52,48663,6001121.16,204384.6,3.41,0,204384.6,3.41,-229202.73,-3.82,6195571,61955.71,3
420,Entry long,2026-07-27 17:30,Normal,123.32,48663,6001121.16,204384.6,3.41,0,204384.6,3.41,-229202.73,-3.82,6195571,61955.71,3
421,Exit long,2026-07-28 21:30,Normal,114.73,55931,6205544.45,211419.19,3.41,0,211419.19,3.41,-145979.9,-2.35,6406990.5,64069.91,3
421,Entry long,2026-07-28 18:30,Normal,110.95,55931,6205544.45,211419.19,3.41,0,211419.19,3.41,-145979.9,-2.35,6406990.5,64069.91,3
422,Exit long,2026-07-29 20:30,Normal,102.95,64453,6416940.68,218495.67,3.40,0,218495.67,3.40,-88945.14,-1.39,6625486,66254.86,1
422,Entry long,2026-07-29 19:30,Normal,99.56,64453,6416940.68,218495.67,3.40,0,218495.67,3.40,-88945.14,-1.39,6625486,66254.86,1
423,Exit long,2026-07-31 15:30,Normal,129.7,58736,6635405.92,982653.25,14.81,0,982653.25,14.81,-26431.2,-0.40,7608139.5,76081.40,6
423,Entry long,2026-07-30 16:30,Normal,112.97,58736,6635405.92,982653.25,14.81,0,982653.25,14.81,-26431.2,-0.40,7608139.5,76081.40,6
424,Exit long,2026-08-04 15:30,Normal,131.46,65679,7618107.21,1016054.1,13.34,0,1016054.1,13.34,-39407.4,-0.52,8624193,86241.93,3
424,Entry long,2026-08-03 19:30,Normal,115.99,65679,7618107.21,1016054.1,13.34,0,1016054.1,13.34,-39407.4,-0.52,8624193,86241.93,3
425,Exit long,2026-08-07 15:30,Normal,142,63004,8634068.16,312499.84,3.62,0,312499.84,3.62,-311239.75,-3.60,8936693,89366.93,7
425,Entry long,2026-08-06 15:30,Normal,137.04,63004,8634068.16,312499.84,3.62,0,312499.84,3.62,-311239.75,-3.60,8936693,89366.93,7
426,Exit long,2026-08-13 15:30,Normal,150.59,61434,8946633.42,304712.62,3.41,0,304712.62,3.41,-231606.19,-2.59,9241406,92414.06,6
426,Entry long,2026-08-12 16:30,Normal,145.63,61434,8946633.42,304712.62,3.41,0,304712.62,3.41,-231606.19,-2.59,9241406,92414.06,6
427,Exit long,2026-08-17 15:30,Normal,150.56,63820,9251347.2,357392,3.86,0,357392,3.86,0,0.00,9598798,95987.98,1
427,Entry long,2026-08-14 21:30,Normal,144.96,63820,9251347.2,357392,3.86,0,357392,3.86,0,0.00,9598798,95987.98,1
428,Exit long,2026-08-21 15:30,Normal,126.59,79136,9608693.12,409133.12,4.26,0,409133.12,4.26,-177264.64,-1.84,10007931,100079.31,7
428,Entry long,2026-08-20 15:30,Normal,121.42,79136,9608693.12,409133.12,4.26,0,409133.12,4.26,-177264.64,-1.84,10007931,100079.31,7
429,Exit long,2026-08-25 15:30,Normal,117.4,89589,10017841.98,499906.62,4.99,0,499906.62,4.99,-185449.23,-1.85,10507838,105078.38,5
429,Entry long,2026-08-24 17:30,Normal,111.82,89589,10017841.98,499906.62,4.99,0,499906.62,4.99,-185449.23,-1.85,10507838,105078.38,5
430,Exit long,2026-08-27 15:30,Normal,123.24,90992,10517765.28,696088.8,6.62,0,696088.8,6.62,-119199.52,-1.13,11203926,112039.26,6
430,Entry long,2026-08-26 16:30,Normal,115.59,90992,10517765.28,696088.8,6.62,0,696088.8,6.62,-119199.52,-1.13,11203926,112039.26,6
431,Exit long,2026-09-01 15:30,Normal,103.78,99750,11213895,-861840,-7.69,0,67830,0.60,-861840,-7.69,10342086,103420.86,3
431,Entry long,2026-08-31 19:30,Normal,112.42,99750,11213895,-861840,-7.69,0,67830,0.60,-861840,-7.69,10342086,103420.86,3
432,Exit long,Open,Open,—,97038,10352013.84,-31052.16,-0.30,0,134882.81,1.30,-196016.77,-1.89,10311034,103110.34,6
432,Entry long,2026-09-02 15:30,Normal,106.68,97038,10352013.84,-31052.16,-0.30,0,134882.81,1.30,-196016.77,-1.89,10311034,103110.34,6
