Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
147,Entry long,2014-03-25 14:30,Normal,1.36,16390,22290.4,819.5,3.68,0,819.5,3.68,-1475.1,-6.62,13111.07,131.11,32
148,Exit long,2014-04-09 15:30,Normal,1.34,18055,23110.4,1083.3,4.69,0,1083.3,4.69,0,0.00,14194.37,141.94,7
148,Entry long,2014-04-08 15:30,Normal,1.28,18055,23110.4,1083.3,4.69,0,1083.3,4.69,0,0.00,14194.37,141.94,7
149,Exit long,2014-04-16 15:30,Normal,1.24,20161,24193.2,806.44,3.33,0,806.44,3.33,-604.83,-2.50,15000.81,150.01,12
149,Entry long,2014-04-14 15:30,Normal,1.2,20161,24193.2,806.44,3.33,0,806.44,3.33,-604.83,-2.50,15000.81,150.01,12
150,Exit long,2014-04-25 16:30,Normal,1.27,18116,25000.08,-1992.76,-7.97,0,181.16,0.72,-1992.76,-7.97,13008.05,130.08,4
150,Entry long,2014-04-24 16:30,Normal,1.38,18116,25000.08,-1992.76,-7.97,0,181.16,0.72,-1992.76,-7.97,13008.05,130.08,4
151,Exit long,2014-04-29 15:30,Normal,1.25,19173,23007.6,958.65,4.17,0,958.65,4.17,0,0.00,13966.7,139.67,3
151,Entry long,2014-04-28 19:30,Normal,1.2,19173,23007.6,958.65,4.17,0,958.65,4.17,0,0.00,13966.7,139.67,3
152,Exit long,2014-05-08 15:30,Normal,1.31,19173,23966.25,1150.38,4.80,0,1150.38,4.80,0,0.00,15117.08,151.17,3
152,Entry long,2014-05-07 17:30,Normal,1.25,19173,23966.25,1150.38,4.80,0,1150.38,4.80,0,0.00,15117.08,151.17,3
153,Exit long,2014-05-19 17:30,Normal,1.31,19934,25116.84,996.7,3.97,0,996.7,3.97,0,0.00,16113.78,161.14,4
153,Entry long,2014-05-16 17:30,Normal,1.26,19934,25116.84,996.7,3.97,0,996.7,3.97,0,0.00,16113.78,161.14,4
154,Exit long,2014-06-03 21:30,Normal,1.51,18009,26113.05,1080.54,4.14,0,1080.54,4.14,0,0.00,17194.32,171.94,4
154,Entry long,2014-06-02 15:30,Normal,1.45,18009,26113.05,1080.54,4.14,0,1080.54,4.14,0,0.00,17194.32,171.94,4
155,Exit long,2014-07-01 15:30,Normal,1.75,16284,27194.28,1302.72,4.79,0,1302.72,4.79,-814.2,-2.99,18497.04,184.97,8
155,Entry long,2014-06-25 21:30,Normal,1.67,16284,27194.28,1302.72,4.79,0,1302.72,4.79,-814.2,-2.99,18497.04,184.97,8
156,Exit long,2014-07-16 15:30,Normal,1.85,16009,28496.02,1120.63,3.93,0,1120.63,3.93,-320.18,-1.12,19617.67,196.18,12
156,Entry long,2014-07-11 21:30,Normal,1.78,16009,28496.02,1120.63,3.93,0,1120.63,3.93,-320.18,-1.12,19617.67,196.18,12
157,Exit long,2014-07-25 15:30,Normal,1.6,16924,29617,-2538.6,-8.57,0,1015.44,3.43,-2538.6,-8.57,17079.07,170.79,17
157,Entry long,2014-07-18 16:30,Normal,1.75,16924,29617,-2538.6,-8.57,0,1015.44,3.43,-2538.6,-8.57,17079.07,170.79,17
158,Exit long,2014-07-29 15:30,Normal,1.57,18052,27078,1263.64,4.67,0,1263.64,4.67,0,0.00,18342.71,183.43,4
158,Entry long,2014-07-28 16:30,Normal,1.5,18052,27078,1263.64,4.67,0,1263.64,4.67,0,0.00,18342.71,183.43,4
159,Exit long,2014-08-13 16:30,Normal,1.56,18770,28342.7,938.5,3.31,0,938.5,3.31,-1689.3,-5.96,19281.21,192.81,51
159,Entry long,2014-08-01 15:30,Normal,1.51,18770,28342.7,938.5,3.31,0,938.5,3.31,-1689.3,-5.96,19281.21,192.81,51
160,Exit long,2014-09-04 15:30,Normal,1.82,16828,29280.72,1346.24,4.60,0,1346.24,4.60,0,0.00,20627.45,206.27,12
160,Entry long,2014-08-28 18:30,Normal,1.74,16828,29280.72,1346.24,4.60,0,1346.24,4.60,0,0.00,20627.45,206.27,12
161,Exit long,2014-09-17 15:30,Normal,1.8,17601,30625.74,1056.06,3.45,0,1056.06,3.45,0,0.00,21683.51,216.84,2
161,Entry long,2014-09-16 17:30,Normal,1.74,17601,30625.74,1056.06,3.45,0,1056.06,3.45,0,0.00,21683.51,216.84,2
162,Exit long,2014-09-26 19:30,Normal,1.76,18637,31682.9,1118.22,3.53,0,1118.22,3.53,0,0.00,22801.73,228.02,4
162,Entry long,2014-09-25 21:30,Normal,1.7,18637,31682.9,1118.22,3.53,0,1118.22,3.53,0,0.00,22801.73,228.02,4
163,Exit long,2014-10-07 21:30,Normal,1.47,20501,32801.6,-2665.13,-8.12,0,615.03,1.88,-2665.13,-8.12,20136.6,201.37,28
163,Entry long,2014-10-01 21:30,Normal,1.6,20501,32801.6,-2665.13,-8.12,0,615.03,1.88,-2665.13,-8.12,20136.6,201.37,28
164,Exit long,2014-10-08 19:30,Normal,1.51,20783,30135.35,1246.98,4.14,0,1246.98,4.14,0,0.00,21383.58,213.84,2
164,Entry long,2014-10-08 17:30,Normal,1.45,20783,30135.35,1246.98,4.14,0,1246.98,4.14,0,0.00,21383.58,213.84,2
165,Exit long,2014-10-13 15:30,Normal,1.1,26372,31382.68,-2373.48,-7.56,0,263.72,0.84,-2373.48,-7.56,19010.1,190.10,4
165,Entry long,2014-10-10 18:30,Normal,1.19,26372,31382.68,-2373.48,-7.56,0,263.72,0.84,-2373.48,-7.56,19010.1,190.10,4
166,Exit long,2014-10-17 15:30,Normal,1.27,23975,29009.75,1438.5,4.96,0,1438.5,4.96,-719.25,-2.48,20448.6,204.49,4
166,Entry long,2014-10-16 18:30,Normal,1.21,23975,29009.75,1438.5,4.96,0,1438.5,4.96,-719.25,-2.48,20448.6,204.49,4
167,Exit long,2014-10-27 17:30,Normal,1.48,21292,30447.56,1064.6,3.50,0,1064.6,3.50,-425.84,-1.40,21513.2,215.13,17
167,Entry long,2014-10-23 15:30,Normal,1.43,21292,30447.56,1064.6,3.50,0,1064.6,3.50,-425.84,-1.40,21513.2,215.13,17
168,Exit long,2014-10-29 14:30,Normal,1.56,21008,31512,1260.48,4.00,0,1260.48,4.00,-210.08,-0.67,22773.68,227.74,7
168,Entry long,2014-10-28 14:30,Normal,1.5,21008,31512,1260.48,4.00,0,1260.48,4.00,-210.08,-0.67,22773.68,227.74,7
169,Exit long,2014-11-05 19:30,Normal,1.75,19392,32772.48,1163.52,3.55,0,1163.52,3.55,0,0.00,23937.2,239.37,7
169,Entry long,2014-11-04 19:30,Normal,1.69,19392,32772.48,1163.52,3.55,0,1163.52,3.55,0,0.00,23937.2,239.37,7
170,Exit long,2014-11-13 15:30,Normal,1.71,20567,33935.55,1234.02,3.64,0,1234.02,3.64,-205.67,-0.61,25171.22,251.71,19
170,Entry long,2014-11-07 21:30,Normal,1.65,20567,33935.55,1234.02,3.64,0,1234.02,3.64,-205.67,-0.61,25171.22,251.71,19
171,Exit long,2014-11-18 16:30,Normal,1.75,20811,35170.59,1248.66,3.55,0,1248.66,3.55,0,0.00,26419.88,264.20,3
171,Entry long,2014-11-17 19:30,Normal,1.69,20811,35170.59,1248.66,3.55,0,1248.66,3.55,0,0.00,26419.88,264.20,3
172,Exit long,2014-11-21 15:30,Normal,1.86,20576,36419.52,1851.84,5.08,0,1851.84,5.08,0,0.00,28271.72,282.72,4
172,Entry long,2014-11-20 16:30,Normal,1.77,20576,36419.52,1851.84,5.08,0,1851.84,5.08,0,0.00,28271.72,282.72,4
173,Exit long,2014-12-03 15:30,Normal,2.07,19232,38271.68,1538.56,4.02,0,1538.56,4.02,0,0.00,29810.28,298.10,3
173,Entry long,2014-12-02 19:30,Normal,1.99,19232,38271.68,1538.56,4.02,0,1538.56,4.02,0,0.00,29810.28,298.10,3
174,Exit long,2014-12-12 21:30,Normal,1.92,19047,39808.23,-3237.99,-8.13,0,0,0.00,-3237.99,-8.13,26572.29,265.72,11
174,Entry long,2014-12-11 16:30,Normal,2.09,19047,39808.23,-3237.99,-8.13,0,0,0.00,-3237.99,-8.13,26572.29,265.72,11
175,Exit long,2014-12-18 15:30,Normal,2.05,18851,36570.94,2073.61,5.67,0,2073.61,5.67,-2639.14,-7.22,28645.9,286.46,21
175,Entry long,2014-12-15 15:30,Normal,1.94,18851,36570.94,2073.61,5.67,0,2073.61,5.67,-2639.14,-7.22,28645.9,286.46,21
176,Exit long,2015-01-05 18:30,Normal,1.94,18315,38644.65,-3113.55,-8.06,0,0,0.00,-3113.55,-8.06,25532.35,255.32,15
176,Entry long,2014-12-31 17:30,Normal,2.11,18315,38644.65,-3113.55,-8.06,0,0,0.00,-3113.55,-8.06,25532.35,255.32,15
177,Exit long,2015-01-07 17:30,Normal,1.87,19631,35532.11,1177.86,3.31,0,1177.86,3.31,-196.31,-0.55,26710.21,267.10,6
177,Entry long,2015-01-06 18:30,Normal,1.81,19631,35532.11,1177.86,3.31,0,1177.86,3.31,-196.31,-0.55,26710.21,267.10,6
178,Exit long,2015-01-15 15:30,Normal,1.88,20170,36709.4,1210.2,3.30,0,1210.2,3.30,0,0.00,27920.41,279.20,1
178,Entry long,2015-01-14 21:30,Normal,1.82,20170,36709.4,1210.2,3.30,0,1210.2,3.30,0,0.00,27920.41,279.20,1
179,Exit long,2015-01-20 15:30,Normal,1.87,21184,37919.36,1694.72,4.47,0,1694.72,4.47,0,0.00,29615.13,296.15,6
179,Entry long,2015-01-16 16:30,Normal,1.79,21184,37919.36,1694.72,4.47,0,1694.72,4.47,0,0.00,29615.13,296.15,6
180,Exit long,2015-01-29 15:30,Normal,1.8,20007,39613.86,-3601.26,-9.09,0,400.14,1.01,-3601.26,-9.09,26013.87,260.14,15
180,Entry long,2015-01-26 19:30,Normal,1.98,20007,39613.86,-3601.26,-9.09,0,400.14,1.01,-3601.26,-9.09,26013.87,260.14,15
181,Exit long,2015-02-02 21:30,Normal,1.77,21060,36012.6,1263.6,3.51,0,1263.6,3.51,-631.8,-1.75,27277.47,272.77,5
181,Entry long,2015-02-02 16:30,Normal,1.71,21060,36012.6,1263.6,3.51,0,1263.6,3.51,-631.8,-1.75,27277.47,272.77,5
182,Exit long,2015-03-02 15:30,Normal,2.37,16278,37276.62,1302.24,3.49,0,1302.24,3.49,-325.56,-0.87,28579.71,285.80,10
182,Entry long,2015-02-26 15:30,Normal,2.29,16278,37276.62,1302.24,3.49,0,1302.24,3.49,-325.56,-0.87,28579.71,285.80,10
183,Exit long,2015-03-10 19:30,Normal,2.16,16487,38579.58,-2967.66,-7.69,0,329.74,0.85,-2967.66,-7.69,25612.05,256.12,21
183,Entry long,2015-03-05 15:30,Normal,2.34,16487,38579.58,-2967.66,-7.69,0,329.74,0.85,-2967.66,-7.69,25612.05,256.12,21
184,Exit long,2015-03-16 14:30,Normal,2.28,16187,35611.4,1294.96,3.64,0,1294.96,3.64,-1780.57,-5.00,26907.01,269.07,14
184,Entry long,2015-03-11 16:30,Normal,2.2,16187,35611.4,1294.96,3.64,0,1294.96,3.64,-1780.57,-5.00,26907.01,269.07,14
185,Exit long,2015-03-27 14:30,Normal,1.94,19736,36906.32,1381.52,3.74,0,1381.52,3.74,0,0.00,28288.53,282.89,6
185,Entry long,2015-03-26 15:30,Normal,1.87,19736,36906.32,1381.52,3.74,0,1381.52,3.74,0,0.00,28288.53,282.89,6
186,Exit long,2015-04-09 20:30,Normal,2.16,18496,38286.72,1664.64,4.35,0,1664.64,4.35,-2404.48,-6.28,29953.17,299.53,49
186,Entry long,2015-03-30 15:30,Normal,2.07,18496,38286.72,1664.64,4.35,0,1664.64,4.35,-2404.48,-6.28,29953.17,299.53,49
187,Exit long,2015-04-22 18:30,Normal,2.22,18669,39951.66,1493.52,3.74,0,1493.52,3.74,-2053.59,-5.14,31446.69,314.47,33
187,Entry long,2015-04-15 15:30,Normal,2.14,18669,39951.66,1493.52,3.74,0,1493.52,3.74,-2053.59,-5.14,31446.69,314.47,33
188,Exit long,2015-04-27 15:30,Normal,2.11,20417,41446.51,1633.36,3.94,0,1633.36,3.94,0,0.00,33080.05,330.80,1
188,Entry long,2015-04-24 21:30,Normal,2.03,20417,41446.51,1633.36,3.94,0,1633.36,3.94,0,0.00,33080.05,330.80,1
189,Exit long,2015-05-01 15:30,Normal,2.09,21326,43078.52,1492.82,3.47,0,1492.82,3.47,-1706.08,-3.96,34572.87,345.73,10
189,Entry long,2015-04-29 19:30,Normal,2.02,21326,43078.52,1492.82,3.47,0,1492.82,3.47,-1706.08,-3.96,34572.87,345.73,10
190,Exit long,2015-05-14 21:30,Normal,2.19,21124,44571.64,1689.92,3.79,0,1689.92,3.79,-633.72,-1.42,36262.79,362.63,10
190,Entry long,2015-05-13 15:30,Normal,2.11,21124,44571.64,1689.92,3.79,0,1689.92,3.79,-633.72,-1.42,36262.79,362.63,10
191,Exit long,2015-05-27 17:30,Normal,2.31,20745,46261.35,1659.6,3.59,0,1659.6,3.59,-829.8,-1.79,37922.39,379.22,30
191,Entry long,2015-05-19 19:30,Normal,2.23,20745,46261.35,1659.6,3.59,0,1659.6,3.59,-829.8,-1.79,37922.39,379.22,30
192,Exit long,2015-06-05 15:30,Normal,2.29,19245,47920.05,-3849,-8.03,0,1539.6,3.21,-3849,-8.03,34073.39,340.73,42
192,Entry long,2015-05-28 15:30,Normal,2.49,19245,47920.05,-3849,-8.03,0,1539.6,3.21,-3849,-8.03,34073.39,340.73,42
193,Exit long,2015-06-10 16:30,Normal,2.27,20033,44072.6,1402.31,3.18,0,1402.31,3.18,-1602.64,-3.64,35475.7,354.76,9
193,Entry long,2015-06-08 21:30,Normal,2.2,20033,44072.6,1402.31,3.18,0,1402.31,3.18,-1602.64,-3.64,35475.7,354.76,9
194,Exit long,2015-06-18 15:30,Normal,2.27,20765,45475.35,1661.2,3.65,0,1661.2,3.65,-415.3,-0.91,37136.9,371.37,17
194,Entry long,2015-06-15 18:30,Normal,2.19,20765,45475.35,1661.2,3.65,0,1661.2,3.65,-415.3,-0.91,37136.9,371.37,17
195,Exit long,2015-06-26 16:30,Normal,2.12,20494,47136.2,-3688.92,-7.83,0,1024.7,2.17,-3688.92,-7.83,33447.98,334.48,30
195,Entry long,2015-06-19 21:30,Normal,2.3,20494,47136.2,-3688.92,-7.83,0,1024.7,2.17,-3688.92,-7.83,33447.98,334.48,30
196,Exit long,2015-07-01 15:30,Normal,1.98,22747,43446.77,1592.29,3.66,0,1592.29,3.66,-682.41,-1.57,35040.27,350.40,7
196,Entry long,2015-06-30 15:30,Normal,1.91,22747,43446.77,1592.29,3.66,0,1592.29,3.66,-682.41,-1.57,35040.27,350.40,7
197,Exit long,2015-07-07 20:30,Normal,1.84,25446,45039.42,1781.22,3.95,0,1781.22,3.95,0,0.00,36821.49,368.21,2
197,Entry long,2015-07-07 18:30,Normal,1.77,25446,45039.42,1781.22,3.95,0,1781.22,3.95,0,0.00,36821.49,368.21,2
198,Exit long,2015-07-13 15:30,Normal,1.77,27380,46819.8,1642.8,3.51,0,1642.8,3.51,-2190.4,-4.68,38464.29,384.64,14
198,Entry long,2015-07-09 15:30,Normal,1.71,27380,46819.8,1642.8,3.51,0,1642.8,3.51,-2190.4,-4.68,38464.29,384.64,14
199,Exit long,2015-07-23 15:30,Normal,1.67,30290,48464,2120.3,4.38,0,2120.3,4.38,0,0.00,40584.59,405.85,4
199,Entry long,2015-07-22 18:30,Normal,1.6,30290,48464,2120.3,4.38,0,2120.3,4.38,0,0.00,40584.59,405.85,4
200,Exit long,2015-08-05 15:30,Normal,1.59,33061,50583.33,1983.66,3.92,0,1983.66,3.92,-330.61,-0.65,42568.25,425.68,4
200,Entry long,2015-08-04 18:30,Normal,1.53,33061,50583.33,1983.66,3.92,0,1983.66,3.92,-330.61,-0.65,42568.25,425.68,4
